,game_id,passer_player_name,posteam,defteam,season,week,passing_yards,home_flag_passer,pass_attempts,roof,surface,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense
25,2014_02_ATL_CIN,A.Dalton,CIN,ATL,2014,2,252.0,True,23.0,outdoors,fieldturf,0.6578947305679321,38.0,262.0,172.0,11.252418518066406,0.0,1.0,0.0,1.0,301.0,-2.0442192554473877,False,0.707317054271698,41.0,331.0,192.0,9.202585220336914,1.0,0.0,0.0,1.0,333.0,-0.2919771075248718
27,2014_03_TEN_CIN,A.Dalton,CIN,TEN,2014,3,169.0,True,22.0,outdoors,fieldturf,0.6536041349172591,26.75,199.0,199.75,10.232744932174683,0.0,1.0,0.0,1.0,264.25,3.078359186649322,False,0.6398168057203293,29.75,233.0,59.0,2.864705085754394,0.7499999999999999,5.0,4.0,1.0,182.5,0.22564715147018424
30,2014_05_CIN_NE,A.Dalton,CIN,NE,2014,5,204.0,False,24.0,outdoors,fieldturf,0.6731369403692392,23.46153846153846,158.15384615384613,134.15384615384616,2.454635234979483,0.6923076923076922,0.3076923076923077,0.0,0.3076923076923077,198.3076923076923,-1.9150289939000054,True,0.7214599728584289,28.150000000000002,163.4,145.95,7.553626906871795,0.55,2.475,1.8249999999999997,2.15,226.15,2.424369168281554
32,2014_06_CAR_CIN,A.Dalton,CIN,CAR,2014,6,323.0,True,41.0,outdoors,fieldturf,0.6406445056200027,23.825,245.12499999999997,101.65,-1.127897316217422,0.225,1.45,0.6749999999999999,1.45,202.15,1.5410814523696896,False,0.7911036418489188,33.049586776859506,203.61983471074382,178.85950413223142,7.198551071576836,1.3801652892561982,4.933884297520661,2.87603305785124,2.1983471074380168,289.73553719008265,6.559868473651981
33,2014_07_CIN_IND,A.Dalton,CIN,IND,2014,7,126.0,False,38.0,open,fieldturf,0.7505859732627869,35.32231404958678,265.1239669421488,139.3719008264463,6.560449771644655,1.4132231404958677,3.1570247933884295,0.8925619834710745,1.8181818181818183,283.04958677685954,9.794790409813244,True,0.633142983520424,26.406593406593405,231.41483516483518,99.10714285714286,-8.33569076035049,0.42857142857142866,7.260989010989012,4.552197802197802,0.8076923076923077,218.00824175824175,-1.0286188331934125
35,2014_08_BAL_CIN,A.Dalton,CIN,BAL,2014,8,266.0,True,27.0,outdoors,fieldturf,0.5657312323922639,37.10989010989011,228.32417582417585,79.70879120879123,-13.328800988066327,0.4697802197802198,5.722527472527472,2.2994505494505493,0.6043956043956045,178.20604395604397,-8.704386443882196,False,0.6372074310864643,43.56907593778591,344.39707227813363,85.419945105215,-9.501449967674018,0.37328453796889305,11.355901189387009,4.57548032936871,1.2195791399817018,254.88014638609334,0.45141169685130816
36,2014_09_JAX_CIN,A.Dalton,CIN,JAX,2014,9,233.0,True,29.0,outdoors,fieldturf,0.7071602728698413,30.366880146386094,209.43275388838063,110.58371454711803,-5.601436764628977,0.8234217749313816,3.906678865507777,2.0997255260750225,0.20128087831655997,236.7621225983532,4.550705300703686,False,0.5417566672421811,31.008231707317076,302.10548780487807,94.31097560975611,-9.365161808671022,0.889329268292683,6.828048780487806,3.014329268292683,0.7295731707317074,207.01036585365856,-8.980383767369318
37,2014_10_CLE_CIN,A.Dalton,CIN,CLE,2014,10,86.0,True,30.0,outdoors,fieldturf,0.6724964127217123,29.455487804878054,247.15000000000003,98.8594512195122,0.3737197505264745,1.6079268292682927,3.302134146341464,2.0332317073170736,1.400609756097561,234.2536585365854,0.6805873075999868,False,0.5766832450904497,35.701219512195124,431.7161585365854,78.49268292682927,-3.716283259668002,1.806707317073171,3.430792682926829,2.4475609756097563,1.6841463414634148,266.84817073170734,-2.409122056768435
39,2014_11_CIN_NO,A.Dalton,CIN,NO,2014,11,220.0,False,22.0,dome,sportturf,0.4463762116558171,29.818514378620062,293.0523320800732,60.951224469058026,-16.385338104179436,2.5360227619144395,3.7674016868204454,2.0110761101514076,0.4668224773905092,135.41286454628596,-21.46364706824337,True,0.4559658151303544,31.466924093079975,420.2107509399451,66.60512143074891,-6.827697996637247,0.4280052840158521,5.002946854994412,3.9393354333909163,0.8154659079361853,215.56630423737425,-13.200888023884264
40,2014_12_CIN_HOU,A.Dalton,CIN,HOU,2014,12,233.0,False,34.0,closed,grass,0.633643741242092,24.60608318656009,236.3498170979542,74.31730117870208,8.960295980643036,0.8453122883078175,3.255791898116786,1.3370139547486792,2.15563609267037,191.80524319197943,1.775428400426807,True,0.5190875875779872,43.87376371765344,508.34676873052433,133.71446958406722,-7.704601880100874,1.420437610079935,6.119157295759382,3.1408345752608047,1.5883010432190765,325.4624034683647,-10.601758018816378
41,2014_13_CIN_TB,A.Dalton,CIN,TB,2014,13,176.0,False,24.0,outdoors,grass,0.6818030992563192,30.868729748343178,224.11653664209186,98.77257177695236,4.991039382052465,0.9484380115836655,2.4185925733575697,0.44566628656588364,1.3852076817991938,219.26856942860692,3.0287595960994382,True,0.6636108334573795,28.15636819346754,135.70974224650854,105.09481444684047,-12.704046715424713,0.49667505899088904,4.667065584320279,3.5161279396655867,1.0373703047204001,159.60653923881998,-6.640776795644405
43,2014_14_PIT_CIN,A.Dalton,CIN,PIT,2014,14,302.0,True,29.0,outdoors,fieldturf,0.7550456285941014,26.289567966280295,216.03883034773446,90.92417582417583,-4.70260787581475,2.3161485774499475,2.8061982538009937,1.4818907120276985,1.1284020773746801,190.4228021978022,8.11987710246951,False,0.679992486931183,25.977084901399973,227.1039853981635,94.46145190426014,12.312123150297376,0.26682974559686895,3.878699382808972,1.082368658738522,4.006706307391239,251.34972527472524,9.528111436316832
45,2014_15_CIN_CLE,A.Dalton,CIN,CLE,2014,15,117.0,False,23.0,outdoors,grass,0.7344404647805013,28.09652378879549,248.01296350423567,122.30807829284173,6.194378453777151,0.7720485573177817,2.935399498971977,1.8272971206569313,1.709467723584069,264.80764738867055,8.008322726088613,True,0.5186389517736699,44.492603125341056,462.26222557300224,134.39712429484132,-19.91309778681599,1.9086696413898825,11.651983727252087,2.470977631871103,1.7600171107216735,265.5178928723307,-10.161116911020976
46,2014_16_DEN_CIN,A.Dalton,CIN,DEN,2014,16,146.0,True,24.0,outdoors,fieldturf,0.6506105549059822,24.698840552560675,258.00432325702366,91.43601964303336,-1.0780560816083482,0.9240162175452564,2.9784665086615676,1.9424323976242366,0.5698223362564835,166.26919519428105,3.2217691700444395,False,0.6410464471846244,41.14422091053086,276.93442607184494,128.35161765665168,-3.808623910875624,1.88369481041897,2.087002463742179,1.3850345643123687,1.1296918566045184,253.278140685867,-3.876099219146933
47,2014_17_CIN_PIT,A.Dalton,CIN,PIT,2014,17,244.0,False,36.0,outdoors,grass,0.6890923966272721,24.232946818384622,186.00143606766957,95.14534013952006,-5.418637175693298,0.9746720760453794,1.6594887442986943,0.6474773756271036,1.5232741785331927,152.75639745636357,3.4632804814005946,True,0.7023569114509571,42.221374646959156,258.33718682107195,191.4245049761982,5.8274076443982645,0.23210480297243566,7.254766879091688,4.262310171939241,0.7409888949025105,313.75369787773366,2.913241920233682
48,2014_18_CIN_IND,A.Dalton,CIN,IND,2014,18,155.0,False,35.0,closed,fieldturf,0.729697466485703,32.07764912169847,263.33381381903195,102.38178021461333,-5.077272691788311,1.6582240412277636,3.886496299834226,2.2158258283093346,1.8410914002274734,213.58546723188198,6.0208225189726425,True,0.549434311684914,27.64213463882962,235.16227912370556,56.14034188899874,-6.706271510809694,0.12803651474490976,5.438589281599155,3.0491380063335836,1.8055311531285076,129.68666509318248,-9.00358431253576
50,2015_02_SD_CIN,A.Dalton,CIN,LAC,2015,2,214.0,True,26.0,outdoors,fieldturf,0.7352941036224365,34.0,281.0,148.0,13.905389785766602,0.0,2.0,0.0,2.0,269.0,11.322684288024902,False,0.6785714030265808,28.0,203.0,181.0,-1.255786418914795,2.0,3.0,1.0,2.0,246.0,2.592146635055542
51,2015_03_CIN_BAL,A.Dalton,CIN,BAL,2015,3,383.0,False,31.0,outdoors,sportturf,0.6453620046377182,28.0,220.25,119.5,10.981062412261961,0.0,2.0,0.0,2.75,227.75,5.686321020126342,True,0.6538461744785309,43.49999999999999,367.49999999999994,124.99999999999999,6.974736452102659,1.0,5.75,1.75,2.2499999999999996,307.0,0.03908330202102649
52,2015_04_KC_CIN,A.Dalton,CIN,KC,2015,4,321.0,True,24.0,outdoors,fieldturf,0.6452230352621812,30.076923076923073,310.7692307692307,139.9230769230769,9.541775189913235,0.6923076923076922,4.076923076923077,1.3846153846153844,2.923076923076923,335.23076923076917,5.531787322117731,False,0.6545671774790837,37.92307692307693,335.46153846153845,143.15384615384613,10.02150194461529,0.3076923076923077,4.769230769230769,1.7692307692307692,4.3076923076923075,315.30769230769226,1.7560138885791479
53,2015_05_SEA_CIN,A.Dalton,CIN,SEA,2015,5,331.0,True,43.0,outdoors,fieldturf,0.6878224730491639,25.974999999999998,296.075,139.29999999999998,16.120694589614867,0.225,1.3250000000000002,0.45,1.6249999999999998,325.62499999999994,8.4010134100914,False,0.6554596573114395,30.599999999999998,218.875,90.7,-5.23816887140274,0.0,3.725,0.6500000000000001,0.17500000000000002,177.29999999999998,-0.4567205384373665
54,2015_06_CIN_BUF,A.Dalton,CIN,BUF,2015,6,243.0,False,33.0,outdoors,a_turf,0.6944175603961157,37.371900826446286,302.04958677685954,131.06611570247935,10.155991581845877,0.7438016528925621,3.115702479338843,2.8264462809917354,1.8760330578512396,329.22314049586777,4.097911033748596,True,0.647319615379838,33.61157024793389,252.16528925619838,118.65289256198349,-2.666229091399958,1.132231404958678,5.900826446280992,1.7768595041322317,0.9090909090909093,208.14049586776864,-2.0015286212125107
55,2015_08_CIN_PIT,A.Dalton,CIN,PIT,2015,8,231.0,False,36.0,outdoors,grass,0.6758915649338083,34.45329670329671,290.0,108.32417582417584,13.938469856649965,0.2472527472527473,1.7032967032967035,0.9395604395604396,2.6263736263736264,271.66208791208794,2.1966663350115767,True,0.6708787050905952,35.34034766697164,283.96065873742,132.24885635864592,5.104555153781301,0.5516925892040258,6.37419945105215,1.8600182982616653,1.071363220494053,295.4574565416285,4.323417300165845
56,2015_09_CLE_CIN,A.Dalton,CIN,CLE,2015,9,234.0,True,27.0,outdoors,fieldturf,0.651211833910231,35.48490393412626,317.3458371454712,92.1006404391583,5.19567634114844,1.4162854528819762,3.9021043000914912,2.313815187557182,1.541628545288198,244.5416285452882,-1.105987980948166,False,0.635539368830803,33.681097560975616,402.9646341463415,130.93323170731708,10.510148735744197,0.889329268292683,5.798475609756098,1.1588414634146342,2.7984756097560974,316.36798780487806,4.959203706770317
57,2015_10_HOU_CIN,A.Dalton,CIN,HOU,2015,10,197.0,True,37.0,outdoors,fieldturf,0.7356020010462623,29.827439024390245,235.76951219512196,107.36920731707318,12.257998023382047,0.47195121951219515,2.6338414634146345,2.1045731707317077,2.514024390243903,237.5128048780488,12.382333958657778,False,0.7676719472993438,29.22987804878049,206.12134146341464,120.70243902439026,-11.991716550181552,0.8926829268292683,12.039329268292684,5.797560975609756,1.1743902439024392,212.66341463414636,8.706365496538035
58,2015_11_CIN_ARI,A.Dalton,CIN,ARI,2015,11,315.0,False,39.0,closed,grass,0.6415922893715661,34.60938928970633,325.26105070622907,111.78996036988113,-2.4404826383742844,0.8240016258510315,4.2113606340819025,3.3682552586119296,0.8379229753073878,210.5028960471497,0.14834117315222875,True,0.5028362386250397,32.613657148663755,326.2454018900518,99.58571283406158,-4.147428867911652,1.0003048470683875,8.533380753988416,1.8161772177624227,1.4819632151204147,236.28980794634694,-6.650498233242692
59,2015_12_STL_CIN,A.Dalton,CIN,LA,2015,12,233.0,True,26.0,outdoors,fieldturf,0.5899316149685154,37.53651266766021,405.7550467416339,131.26364991193606,5.664184010298558,0.2746579054328683,6.070485029128844,3.789425552093212,1.6126541119089557,280.16881181411736,-2.8130988347838843,False,0.6792556140145349,36.04006909632841,196.05934155263515,216.51801923858557,-5.098745320849812,1.4141715214740551,6.1511990245224215,1.3032786885245902,1.339892968432462,275.97588402655464,-2.027946259124617
61,2015_13_CIN_CLE,A.Dalton,CIN,CLE,2015,13,220.0,False,19.0,outdoors,grass,0.7094650684164734,29.845460806340537,267.91757081729196,137.08791618213226,5.323856471169604,0.7582220315446018,2.0234721642035383,1.2631275896717962,2.537556591737889,248.7227597574882,6.553325781067378,True,0.6521394069891183,32.580775179795204,266.2571776952345,109.14555225633094,4.853279295407811,1.5884976234292618,2.3628871100674025,0.4132862158897182,2.325866799137435,273.0504216860669,0.6593185099975262
64,2015_14_PIT_CIN,A.McCarron,CIN,PIT,2015,14,280.0,True,30.0,outdoors,fieldturf,0.7500000149011612,2.5,18.749999999999996,3.7499999999999996,-1.8241141140460966,0.0,0.0,0.0,0.0,14.999999999999998,12.792914748191833,False,0.6495781213513936,32.762712629835924,232.60879497215114,143.72944076471475,-3.8953614296251677,1.4508317025440312,7.079730543429173,4.254572482312208,1.9632583170254405,261.43803251542977,-0.7441907756688909
66,2016_02_CIN_PIT,A.Dalton,CIN,PIT,2016,2,366.0,False,54.0,outdoors,grass,0.7931034564971924,29.0,244.0,175.0,7.580592155456543,1.0,9.0,7.0,1.0,366.0,10.996573448181152,True,0.7317073345184326,41.0,283.0,144.0,1.3444700241088867,2.0,2.0,0.0,0.0,329.0,2.223034620285034
67,2016_03_DEN_CIN,A.Dalton,CIN,DEN,2016,3,206.0,True,30.0,outdoors,fieldturf,0.6288314312696456,47.75,323.5,183.25,2.0915138572454453,0.25,3.7499999999999996,2.5,1.0,366.0,-4.2435007095336905,False,0.5538461804389954,36.74999999999999,301.49999999999994,77.0,-11.521910071372986,1.0,9.25,4.499999999999999,1.0,196.25,-8.733214259147642
68,2016_04_MIA_CIN,A.Dalton,CIN,MIA,2016,4,296.0,True,31.0,outdoors,fieldturf,0.6781019705992478,35.46153846153846,254.6153846153846,103.46153846153845,-3.3500661162229677,0.7692307692307692,4.615384615384615,3.5384615384615383,0.3076923076923077,255.2307692307692,5.959169461176945,False,0.6449392575484055,37.615384615384606,257.2307692307692,153.15384615384613,3.3012040532552276,0.07692307692307693,7.769230769230769,3.4615384615384612,0.7692307692307693,287.7692307692307,-1.7315918757365296
69,2016_05_CIN_DAL,A.Dalton,CIN,DAL,2016,5,269.0,False,41.0,closed,matrixturf,0.6994153842329979,32.449999999999996,229.225,110.575,5.077331779897213,0.25000000000000006,3.5250000000000004,1.8250000000000002,0.7749999999999999,282.75,7.741595792770385,True,0.6998459875583649,29.4,304.6,90.30000000000001,0.27919941544532784,0.7749999999999999,2.3,1.1,1.275,236.10000000000002,6.335144519805907
70,2016_06_CIN_NE,A.Dalton,CIN,NE,2016,6,254.0,False,31.0,outdoors,fieldturf,0.704704931944855,38.17355371900827,311.4132231404959,96.801652892562,5.601714638146488,0.08264462809917358,6.520661157024794,3.2809917355371905,1.5950413223140496,273.54545454545456,8.335141891290334,True,0.6171382823266274,35.78512396694215,369.7438016528926,71.57851239669421,3.8382588221021923,0.7933884297520661,4.528925619834711,1.9586776859504134,1.6280991735537191,247.9917355371901,1.079017981024813
71,2016_07_CLE_CIN,A.Dalton,CIN,CLE,2016,7,308.0,True,28.0,outdoors,fieldturf,0.6864895668331084,33.38461538461539,315.8104395604396,78.24175824175825,9.470921723233475,0.027472527472527486,4.8379120879120885,2.425824175824176,1.197802197802198,260.4972527472528,9.179508620566065,False,0.7289072581372419,27.752747252747252,272.08516483516485,93.49725274725276,13.698999362987479,0.8076923076923077,3.2719780219780223,1.8104395604395604,2.989010989010989,304.65384615384613,9.072029781865549
72,2016_08_WAS_CIN,A.Dalton,CIN,WAS,2016,8,284.0,True,41.0,outdoors,grass,0.6812083761515361,29.7932296431839,327.27538883806045,94.7548032936871,11.444115133484024,0.009149130832570912,4.279048490393413,2.808783165599268,1.7328453796889296,292.1802378774017,10.639849647075238,False,0.5990664257658586,29.066788655077772,243.2854528819762,113.42817932296433,3.8882243596187775,0.04208600182982618,5.729185727355901,3.3879231473010063,0.77676120768527,242.23970722781337,-5.138845629301621
73,2016_10_CIN_NYG,A.Dalton,CIN,NYG,2016,10,204.0,False,28.0,outdoors,fieldturf,0.6660915633345523,37.26554878048781,371.76524390243907,113.58780487804879,6.738960120863305,0.6698170731707317,7.426829268292684,2.9362804878048783,1.244207317073171,286.72591463414636,4.6260987564194505,True,0.6069963638557166,45.958841463414636,492.2618902439025,130.4271341463415,-4.204353347202627,2.271951219512195,5.672560975609757,2.1557926829268297,0.2862804878048781,339.88414634146346,-1.7707413982668123
74,2016_11_BUF_CIN,A.Dalton,CIN,BUF,2016,11,207.0,True,40.0,outdoors,fieldturf,0.6029797126795992,31.08820241845341,321.9192155268774,114.52931612640992,-0.7734418808414539,0.8899502083121635,5.808860888121127,2.9787623209023475,1.081394167259425,231.57250279443147,-1.3103099265072886,False,0.7250056602753538,27.60451173661213,295.5199674829794,100.10862717203537,9.950565738535524,0.020119906513565707,7.129356772685703,3.972563763845138,2.321512041459201,280.93821766080686,14.562116228305232
75,2016_12_CIN_BAL,A.Dalton,CIN,BAL,2016,12,283.0,False,48.0,outdoors,grass,0.6009932198130072,37.02950142257147,320.63971684053655,84.17592467145374,-6.686425398852005,1.6299959355100935,3.269577293049722,1.6595650995800029,1.0271304701259993,215.19055683511718,-3.951101056683307,True,0.6925675130632571,34.763209592196176,280.1625795962607,102.95271643408752,7.685748228421459,0.5388497493564559,4.974122747595177,1.839757485435578,2.3776249830646257,263.17013277333695,2.91912774728527
76,2016_13_PHI_CIN,A.Dalton,CIN,PHI,2016,13,332.0,True,31.0,outdoors,fieldturf,0.5614419743596519,44.34320842694727,322.213247829474,116.72549196707803,-0.2886357589808004,0.543325844218893,3.7565285132037984,2.553193411084642,1.0090433879398915,260.3971074706739,-8.577097539518263,False,0.7088862167408433,36.79532137333048,307.2790353719531,137.08913551533766,17.38581258190243,0.13549275738656255,2.6002845110812554,0.42974721416232947,1.9725762930012536,301.8778860375058,8.830253296563818
77,2016_14_CIN_CLE,A.Dalton,CIN,CLE,2016,14,180.0,False,28.0,outdoors,grass,0.6817712122485003,35.447719403883795,288.07101836519644,113.57515806111697,10.51441937010793,0.18110793316272772,2.58550730091826,0.8510612674996239,1.6696823724220984,308.1324589793768,9.736827143020035,True,0.5969600133671874,29.900899443022734,323.17168071654373,102.64953334336896,7.064779563472697,0.1492548547343068,4.081307391238898,0.8419878067138341,2.314112599729038,197.8059084750866,4.503616029316181
78,2016_15_PIT_CIN,A.Dalton,CIN,PIT,2016,15,157.0,True,26.0,outdoors,fieldturf,0.703447571889207,30.482570020359756,226.02363387069866,91.1917053142339,6.0887190733484555,0.060369235323855554,4.195170109927606,2.950355072563761,1.8898942622632064,222.71076608113043,8.747651197622735,False,0.630903253023693,28.185079300166464,257.5549167608551,110.93217681246323,-2.0938496050540474,1.2867312876570731,6.76283837267503,4.222668946423621,1.8977734736144896,222.81736562626622,-1.756563240554759
79,2016_16_CIN_HOU,A.Dalton,CIN,HOU,2016,16,268.0,False,40.0,closed,fieldturf,0.6447389372282044,27.49418938199043,166.00786540909328,79.06389923578833,-1.1484149515664253,0.6867898760769464,3.3983898700555804,1.650118085674,0.6299644906677193,178.9035795347157,4.416507324737848,True,0.4969067575840843,30.92216130235452,285.8152720235636,63.80619899610451,-11.930680294757288,1.1468899645575719,6.761773024615679,1.6611175320428653,0.6982342344753301,147.5836083369155,-14.50528936269425
80,2016_17_BAL_CIN,A.Dalton,CIN,BAL,2016,17,226.0,True,27.0,outdoors,fieldturf,0.6815796403629407,35.83139704169781,239.33596024672545,140.35463735005303,-4.169694270646536,0.8955966399110845,3.1327966048422087,2.5500394246083986,0.8766548474148482,238.30119731776068,1.0287829134780409,False,0.7476763289698264,32.6368854879947,234.5027234828913,129.78993074454598,1.3451176495775008,1.7059212737194043,3.9052432289959946,0.37794128695246876,2.2649284900186815,262.8443215113403,7.0566458202474
82,2017_02_HOU_CIN,A.Dalton,CIN,HOU,2017,2,224.0,True,35.0,outdoors,fieldturf,0.5925925970077515,27.0,237.0,111.0,-29.364200592041016,4.0,6.0,5.0,0.0,170.0,-10.86833381652832,False,0.523809552192688,21.0,173.0,58.0,1.923327922821045,0.0,3.0,0.0,1.0,125.0,-7.060036659240723
83,2017_03_CIN_GB,A.Dalton,CIN,GB,2017,3,212.0,False,27.0,outdoors,grass,0.5767195969820021,32.99999999999999,314.24999999999994,68.99999999999999,-14.39539575576782,1.0,4.499999999999999,3.5,0.0,210.5,-1.5213816761970522,True,0.6385581791400909,27.749999999999996,262.25,103.0,3.891412496566772,0.0,6.25,3.0,0.7499999999999999,228.5,3.5156239271163936
84,2017_04_CIN_CLE,A.Dalton,CIN,CLE,2017,4,286.0,False,30.0,outdoors,grass,0.7159137313182536,28.84615384615384,262.1538461538461,87.69230769230768,-0.1922011008629434,0.3076923076923077,4.846153846153846,3.1538461538461533,1.3846153846153844,211.5384615384615,10.992705180094791,True,0.7179570289758536,26.923076923076923,186.46153846153845,132.38461538461536,3.704726622654841,0.3076923076923077,5.384615384615384,2.615384615384615,1.3076923076923077,249.61538461538458,6.998963942894569
85,2017_05_BUF_CIN,A.Dalton,CIN,BUF,2017,5,328.0,True,34.0,outdoors,fieldturf,0.7951719492673873,29.624999999999996,182.39999999999998,152.7,8.489388155937194,0.10000000000000002,2.9250000000000003,3.0500000000000003,3.15,261.79999999999995,13.383944624662398,False,0.6115478411316871,38.875,374.40000000000003,89.74999999999999,-9.363005074858664,1.8499999999999999,7.175,1.8250000000000002,0.6749999999999999,243.39999999999998,-1.9118481174111364
86,2017_07_CIN_PIT,A.Dalton,CIN,PIT,2017,7,140.0,False,28.0,outdoors,grass,0.6960218543848716,32.553719008264466,288.57024793388433,151.5619834710744,3.307684273759196,1.371900826446281,3.644628099173554,1.6776859504132235,1.7107438016528929,306.11570247933884,6.197339938691826,True,0.5849929867864966,29.84065934065934,251.27472527472528,105.24175824175825,-1.1228216735871288,0.3983516483516484,7.653846153846153,2.82967032967033,0.7692307692307693,207.2802197802198,-2.1217269268664687
87,2017_08_IND_CIN,A.Dalton,CIN,IND,2017,8,243.0,True,29.0,outdoors,fieldturf,0.636687804218177,29.513736263736266,290.8598901098901,87.76648351648353,-5.081165508254544,1.7912087912087913,5.217032967032967,3.2280219780219777,1.903846153846154,195.21978021978023,-0.3965431923394669,False,0.6842108540652764,29.38792314730101,297.76669716376944,161.12808783165602,14.055720870688981,0.2991765782250687,5.265324794144556,1.1317474839890211,1.1070448307410796,324.77401646843555,7.033862603768666
88,2017_09_CIN_JAX,A.Dalton,CIN,JAX,2017,9,136.0,False,18.0,outdoors,grass,0.6030184815263705,29.171088746569076,208.24885635864595,139.94602012808784,0.26661281943430265,0.5965233302836231,5.739249771271729,3.0759377859103387,1.967978042086002,227.08783165599266,-1.7488701594388494,True,0.5885725777735976,34.02836230558098,285.1774931381519,94.00914913083257,-13.562778765197642,0.4153705397987192,12.448307410795975,7.636779505946935,0.23421774931381525,191.6505032021958,-7.445712791051978
89,2017_10_CIN_TEN,A.Dalton,CIN,TEN,2017,10,265.0,False,35.0,outdoors,grass,0.5713717250744018,21.722560975609756,203.41554878048782,100.64268292682928,-1.462968336372841,0.19878048780487811,3.246036585365854,2.358536585365854,0.6557926829268295,166.3533536585366,-3.299865059590921,True,0.6554968000639503,45.83475609756098,362.12439024390244,111.74542682926831,0.12200964194972293,2.035060975609756,3.17469512195122,1.8984756097560977,1.4777439024390246,258.53993902439026,-0.7705436035990719
90,2017_11_CIN_DEN,A.Dalton,CIN,DEN,2017,11,154.0,False,25.0,outdoors,grass,0.5714096416001058,30.574636723910174,287.8094705822579,127.54892795447618,-2.7239060429777635,0.06625342952951938,2.415303322833046,1.4527995122446906,1.5519764251600447,232.12112590183926,-5.565736591107307,True,0.6866446986102486,34.12021136063408,301.6105070622905,127.3953866476984,10.376425220428256,0.07753277105985165,4.066964739355757,1.2966161975409005,3.026216847881313,275.5189513260848,8.658444976409317
91,2017_12_CLE_CIN,A.Dalton,CIN,CLE,2017,12,214.0,True,28.0,outdoors,fieldturf,0.5904702192204963,26.858149302262568,213.93523912748952,82.51554667389244,2.3930057179893907,0.02208372849207425,3.47178566589893,1.8176060154450617,2.517341823601138,180.03949329359168,-2.459996218392478,False,0.600019772370371,29.855981574312423,176.42528112721857,101.35584609131554,-3.367718939753086,0.30741091992954894,4.972734046877117,2.3660750575802734,1.5159192521338574,187.10438964909906,-2.9601513264265957
92,2017_13_PIT_CIN,A.Dalton,CIN,PIT,2017,13,234.0,True,36.0,outdoors,fieldturf,0.6253950264531869,27.619387397965525,184.6449143644226,117.50537974326264,4.7909456716247005,0.007361159721359785,3.8239305431677826,1.2725322615243924,2.172445327582898,202.67995890395497,3.2395903959286727,False,0.6661686739990695,27.168053470019085,181.4616418095808,169.7832522326217,4.263363529132935,0.9810664649498154,6.204328632879095,4.093956397547786,2.390005983764804,260.2277895069604,-0.6110623399145635
93,2017_14_CHI_CIN,A.Dalton,CIN,CHI,2017,14,141.0,True,28.0,outdoors,fieldturf,0.5973538316966862,33.20647297907572,300.21518892066837,94.50174996236642,6.11386409735493,0.002453710672888756,3.2746424808068646,1.757511666415776,2.057481559536354,223.56002559084752,-0.8109317579334279,False,0.70702122453105,35.94850594610868,288.6065708264339,104.45121932861659,8.975510890324504,0.6739838928195093,5.391758241758241,1.8863314767424357,0.8402679512268553,281.1153883787445,4.915067801280552
95,2017_15_CIN_MIN,A.Dalton,CIN,MIN,2017,15,113.0,False,20.0,dome,sportturf,0.5324512365236677,29.735488815935554,296.7383941261552,64.83389804568965,-7.1517903056014775,0.6674849873488542,3.758214463577621,1.9191706568685623,1.3524934109922588,168.51997400776006,-7.746810679135607,True,0.5502786894189635,26.357502436772496,275.817148606116,68.49326547585746,-1.9264274237751575,0.750021639292439,3.8283596412769816,1.6275281906666281,0.8244996932865507,157.28676264895046,-6.103849194297032
97,2017_16_DET_CIN,A.Dalton,CIN,DET,2017,16,238.0,True,40.0,outdoors,fieldturf,0.5441504225678511,23.245161581678992,206.91277926174712,62.944632286898006,-16.566556887155503,1.5558285148468483,3.2527380488433124,2.639723702939263,0.45083094848219774,131.50665026402018,-15.254053971656484,False,0.7131167455650631,40.47636739363508,319.2041468811834,126.09326301158612,-1.7845535987431655,2.447710292019516,4.861012659921622,2.0714694306965886,1.3202350507049179,302.0346726133229,-0.8785703904454818
98,2017_17_CIN_BAL,A.Dalton,CIN,BAL,2017,17,222.0,False,43.0,outdoors,grass,0.631383488215992,34.415054639008716,270.30426417177733,124.98154841909204,-6.248041293578303,1.1852761457911845,3.084246004538604,2.8799079177186053,0.8169436750090914,202.50222170247685,-4.325528145316415,True,0.5298147390343443,35.728827410256926,273.6971038767694,115.34001379617372,-0.703345291401787,0.5201503166861642,4.573411938164485,2.1108290764466644,0.841423450679794,224.07122563908356,-11.820549985897205
100,2018_02_BAL_CIN,A.Dalton,CIN,BAL,2018,2,265.0,True,42.0,outdoors,fieldturf,0.7777777910232544,27.0,139.0,139.0,-2.6592283248901367,1.0,3.0,2.0,2.0,243.0,3.82086181640625,False,0.35483869910240173,31.0,368.0,33.0,-27.86417007446289,2.0,9.0,6.0,0.0,98.0,-26.37640380859375
